original_row_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,has_settlement_account,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,is_suspended_or_blocked,missing_mcc_or_category,category_median_ticket_size,id_collision_flag,merchant_category_missing,mcc_missing,settlement_account_missing
6054,MER1202,KOSHY-BORDE,5311.0,Retail,Partnership,Ludhiana,Punjab,2023-04-27 14:11:10,QMOB6262370066772,True,Active,1998.99,False,False,False,1126.42,False,False,False,False
3929,MER1204,  Rana Group  ,5311.0,Department Store,Private Limited,Jaipur,Rajasthan,2025-05-24 15:30:29,,False,Active,733.33,False,False,False,1356.755,False,False,False,True
1401,MER1207,"pillai, oak and barman",5812.0,Restaurant,Individual,Delhi,Delhi,2024-04-11 00:00:00,,False,Active,1280.08,False,False,False,1327.31,False,False,False,True
5245,MER1210,"Dua, Buch and Kaul",,Books & Stationery,Private Limited,Mumbai,Maharashtra,,9379400368,True,Suspended,1903.0,False,True,True,1167.225,False,False,True,False
1993,MER1211,"  Munshi, Pai and Sibal  ",5311.0,Retail,Sole Proprietor,Delhi,Delhi,2023-01-04 00:00:00,NHYW6672789857023,True,Active,296.16,False,False,False,1126.42,False,False,False,False
389,MER1213,Ray LLC,5912.0,Pharmacy,Partnership,Pune,Maharashtra,2024-01-07 18:33:52,1805958295,True,Active,1556.0,False,False,False,1300.55,False,False,False,False
101,MER12141,Padmanabhan Gr0up,4814.0,Telecom,Individual,Amritsar,Punjab,2025-08-24 00:00:00,,False,Active,,True,False,False,1213.17,True,False,False,True
3894,MER12142,Patel-Bhatti,5311.0,Department Store,Individual,Jalandhar,Punjab,2024-10-05 17:31:40,XXXX0366,True,Active,1829.91,False,False,False,1356.755,True,False,False,False
105,MER12161,"Agarwal, Dave and Vala",7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2024-10-18 00:00:00,,False,Active,2228.42,False,False,False,1161.77,True,False,False,True
1476,MER12162,Mani Ltd,5999.0,Misc Retail,Sole Proprietor,Amritsar,Punjab,2025-04-05 19:50:02,WWHE9096090604868,True,Active,228.0,False,False,False,1276.92,True,False,False,False
4750,MER12191,Buta1a Ltd,5699.0,Apparel,Sole Proprietor,Lucknow,Uttar Pradesh,2025-10-23 00:00:00,1736220262,True,Active,1046.51,False,False,False,1252.4299999999998,True,False,False,False
2348,MER12192,Khare-Puri,5812.0,Restaurant,Partnership,Amritsar,Punjab,2024-11-21 00:00:00,,False,Active,2174.0,False,False,False,1327.31,True,False,False,True
5310,MER12193,Srinivas-Bobal,5912.0,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2023-08-27 00:00:00,,False,Active,2814.27,False,False,False,1300.55,True,False,False,True
2845,MER12211,"BAKSHI, DOCTOR AND BOBAL",7011.0,Hotel,Partnership,Mumbai,Maharashtra,,XXXX9345,True,Active,1302.2,False,False,False,1161.77,True,False,False,False
4465,MER12212,Nadig-Ray,5942.0,Books & Stationery,Individual,Delhi,Delhi,2024-12-22 00:00:00,7362492315,True,Active,618.0,False,False,False,1167.225,True,False,False,False
1075,MER12213,"SASTRY, KAPOOR AND VARUGHESE",5812.0,Restaurant,Partnership,Jalandhar,Punjab,2025-04-26 00:00:00,,False,Inactive,3430.0,False,False,False,1327.31,True,False,False,True
1883,MER1222,Dass-Dugar,5411.0,Grocery,Sole Proprietor,Kolkata,West Bengal,2023-11-07 18:19:21,,False,Active,,False,False,False,1233.545,False,False,False,True
3120,MER1224,setty-sami,5942.0,Books & Stationery,Individual,Kolkata,West Bengal,2023-02-09 05:59:00,7626814027,True,Active,609.48,False,False,False,1167.225,False,False,False,False
3016,MER12261,"APTE, PINGLE AND PAL",,Hotel,Private Limited,Hyderabad,Telangana,2024-01-03 00:00:00,,False,Active,2290.0,False,False,True,1161.77,True,False,True,True
770,MER12262,Nadkarni Ltd,5912.0,Pharmacy,Sole Proprietor,Ludhiana,Punjab,,,False,Active,602.21,False,False,False,1300.55,True,False,False,True
5094,MER12271,  Dyal Ltd  ,5999.0,Misc Retail,Individual,Ludhiana,Punjab,2025-09-21 00:00:00,QLYV4506400926648,True,Active,602.09,False,False,False,1276.92,True,False,False,False
1465,MER12272,"Madan, More and Pal",5411.0,Grocery,Sole Proprietor,Hyderabad,Telangana,2025-08-12 00:01:00,3802553962,True,Active,1078.83,False,False,False,1233.545,True,False,False,False
803,MER12273,"Nazareth, Zacharia and Swaminathan",5812.0,Restaurant,Private Limited,Ludhiana,Punjab,2023-03-21 16:36:39,MUJQ0020831226650,True,Active,870.36,False,False,False,1327.31,True,False,False,False
1659,MER12274,Shah and Sons,5699.0,Apparel,Private Limited,Lucknow,Uttar Pradesh,2023-07-01 00:00:00,,False,Active,1660.63,False,False,False,1252.4299999999998,True,False,False,True
5474,MER12291,Hayre Inc,,Misc Retail,Sole Proprietor,Kolkata,West Bengal,2023-08-14 00:08:00,,False,Active,527.5,False,False,True,1276.92,True,False,True,True
4592,MER12292,"Sen, Dewan and Tripathi",5942.0,Books & Stationery,Private Limited,Amritsar,Punjab,2025-02-19 00:00:00,JECT9983029325791,True,Active,2028.74,False,False,False,1167.225,True,False,False,False
6101,MER1233,"Upadhyay, Lall and Kala",5942.0,Books & Stationery,Private Limited,Pune,Maharashtra,2024-07-19 00:00:00,,False,Active,,True,False,False,1167.225,False,False,False,True
699,MER12341,Comar-Kari,4131.0,Transportation,Sole Proprietor,Jalandhar,Punjab,,IUGP6821222732474,True,Active,1120.89,False,False,False,1225.12,True,False,False,False
957,MER12342,"Shah, Pathak and Bera",,Hotel,Partnership,Jaipur,Rajasthan,2025-10-06 00:00:00,,False,Active,354.58,False,False,True,1161.77,True,False,True,True
1202,MER1237,Agarwal-Kibe,7011.0,Hotel,Partnership,Mumbai,Maharashtra,2023-03-30 00:00:00,CKEI2680343648784,True,Active,750.84,False,False,False,1161.77,False,False,False,False
3499,MER1243,"Buch, Atwal and Roy",5912.0,Pharmacy,Partnership,Ludhiana,Punjab,2025-12-06 08:43:00,,False,Active,1323.94,False,False,False,1300.55,False,False,False,True
5917,MER1245,"Kumer, Varghese and Dhawan",,Pharmacy,Partnership,Pune,Maharashtra,2023-08-23 00:00:00,,False,Active,725.32,False,False,True,1300.55,False,False,True,True
4029,MER1247,"Nayak, Lala and Pillai",5411.0,Grocery,Sole Proprietor,Bengaluru,Karnataka,2023-01-19 00:00:00,9109437765,True,Inactive,677.02,False,False,False,1233.545,False,False,False,False
6203,MER12491,"Garg, Saha and Rattan",5999.0,Misc Retail,Partnership,Jalandhar,Punjab,2023-08-21 00:00:00,,False,Active,,True,False,False,1276.92,True,False,False,True
2410,MER12492,"Varkey, Kulkarni and More",5311.0,Retail,Sole Proprietor,Bengaluru,Karnataka,2023-07-26 21:44:19,,False,Active,1049.44,False,False,False,1126.42,True,False,False,True
2034,MER12501,Ben-Thaman,5411.0,Grocery,Sole Proprietor,Bengaluru,Karnataka,,BWCW6486975518274,True,Suspended,1524.37,False,True,False,1233.545,True,False,False,False
2343,MER12502,BHARDWAJ-WABLE,4131.0,Transportation,Private Limited,Pune,Maharashtra,2025-04-11 10:39:00,,False,Active,515.0,False,False,False,1225.12,True,False,False,True
4825,MER12503,  Kata Group  ,5812.0,Restaurant,Private Limited,Chennai,Tamil Nadu,2023-12-22 01:25:00,,False,Active,1162.22,False,False,False,1327.31,True,False,False,True
5092,MER1254,Pant-Muni,4131.0,Travel,Partnership,Delhi,Delhi,2023-10-21 00:00:00,,False,Active,781.27,False,False,False,1012.28,False,False,False,True
1416,MER12551,"Bose, Memon and Luthra",5942.0,Books & Stationery,Partnership,Pune,Maharashtra,2023-05-27 08:30:18,XXXX6249,True,Active,1129.38,False,False,False,1167.225,True,False,False,False
1368,MER12552,La1a and S0ns,4814.0,Telecom,Partnership,Kolkata,West Bengal,2023-07-19 00:00:00,8344362943,True,Inactive,772.22,False,False,False,1213.17,True,False,False,False
136,MER1256,Vala Inc,5912.0,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2025-01-17 00:00:00,,False,Suspended,1415.24,False,True,False,1300.55,False,False,False,True
5107,MER1257,Varma-Maharaj,5942.0,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2023-04-15 16:16:00,VIAW9051693811302,True,Active,3059.27,False,False,False,1167.225,False,False,False,False
5430,MER1259,"Wagle, Verma and Ramanathan",,Pharmacy,Private Limited,Jaipur,Rajasthan,2025-08-12 00:00:00,,False,Active,548.2,False,False,True,1300.55,False,False,True,True
1407,MER12601,KOTHARI-NADKARNI,5699.0,Apparel,Private Limited,Lucknow,Uttar Pradesh,2026-01-15 00:00:00,6850024093,True,Active,2375.4,False,False,False,1252.4299999999998,True,False,False,False
1532,MER12602,OOMMEN-JHA,5411.0,Grocery,Individual,Delhi,Delhi,,XXXX3006,True,Active,1093.23,False,False,False,1233.545,True,False,False,False
216,MER1261,"Cheema, Savant and Bakshi",5311.0,Retail,Sole Proprietor,Ludhiana,Punjab,2024-06-03 00:00:00,EXGQ1328686965867,True,Closed,,False,False,False,1126.42,False,False,False,False
1723,MER12621,CharInc,4814.0,Telecom,Individual,Pune,Maharashtra,2025-06-28 00:00:00,4484109203,True,Active,489.52,False,False,False,1213.17,True,False,False,False
4027,MER12622,Lad and Sons,7011.0,Hotel,Individual,Jalandhar,Punjab,2025-11-17 01:26:45,XXXX6412,True,Active,503.65,False,False,False,1161.77,True,False,False,False
529,MER12631,Krishnan-Venkataraman,,Telecom,Partnership,Kolkata,West Bengal,,,False,Active,565.9,False,False,True,1213.17,True,False,True,True
1005,MER12632,Memon-Choudhary,5912.0,Pharmacy,Private Limited,Hyderabad,Telangana,2025-11-27 22:51:46,,False,Active,1888.17,False,False,False,1300.55,True,False,False,True
2781,MER12633,"Soman, Chaudhary and Luthra",4814.0,Mobile Recharge,Partnership,Hyderabad,Telangana,2023-06-27 20:38:00,,False,Active,696.55,False,False,False,1108.585,True,False,False,True
2977,MER1267,master-tiwari,4814.0,Telecom,Private Limited,Lucknow,Uttar Pradesh,,,False,Inactive,1213.17,False,False,False,1213.17,False,False,False,True
3764,MER1268,Vyas Ltd,5311.0,Retail,Individual,Amritsar,Punjab,2023-06-28 00:00:00,,False,Active,,False,False,False,1126.42,False,False,False,True
5241,MER1269,SHUKLA PLC,5699.0,Apparel,Individual,Hyderabad,Telangana,2025-03-03 19:00:09,,False,Active,1758.28,False,False,False,1252.4299999999998,False,False,False,True
587,MER1270,Tiwari and Sons,5311.0,Department Store,Private Limited,Hyderabad,Telangana,2023-06-02 14:56:50,,False,Active,1107.02,False,False,False,1356.755,False,False,False,True
1834,MER1272,  Garg Inc  ,4131.0,Transportation,Partnership,Jaipur,Rajasthan,2023-05-28 22:37:00,7553237450,True,Active,549.87,False,False,False,1225.12,False,False,False,False
402,MER1275,Kata Group,7011.0,Hotel,Partnership,Lucknow,Uttar Pradesh,2025-11-09 07:33:00,XXXX0284,True,Active,252.53,False,False,False,1161.77,False,False,False,False
5124,MER12771,Bhatnagar-Borah,5812.0,Restaurant,Individual,Kolkata,West Bengal,,4086473586,True,Active,3540.87,False,False,False,1327.31,True,False,False,False
1052,MER12772,Deol-Nayak,4131.0,Transportation,Individual,Bengaluru,Karnataka,,,False,Active,1188.0,False,False,False,1225.12,True,False,False,True
4287,MER1280,"Ben, Madan and Dey",5942.0,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-06-13 00:00:00,,False,Active,1308.81,False,False,False,1167.225,False,False,False,True
2457,MER1285,hayer plc,5912.0,Pharmacy,Individual,Bengaluru,Karnataka,2023-09-24 07:15:32,,False,Active,436.7,False,False,False,1300.55,False,False,False,True
3869,MER1288,"jain, loke and zacharia",4131.0,Transportation,Sole Proprietor,Bengaluru,Karnataka,2023-07-17 08:08:00,XXXX2041,True,Active,915.81,False,False,False,1225.12,False,False,False,False
1898,MER1292,Gera-Nayak,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2023-09-25 00:00:00,,False,Active,267.0,False,False,False,1161.77,False,False,False,True
841,MER1293,"Kohli, Rajan and Nair",5699.0,Apparel,Sole Proprietor,Jaipur,Rajasthan,2023-04-09 06:47:00,XXXX7079,True,Active,915.17,False,False,False,1252.4299999999998,False,False,False,False
1153,MER1294,Rajagopalan Group,5912.0,Pharmacy,Individual,Amritsar,Punjab,2024-08-29 05:38:00,XXXX1888,True,Active,539.82,False,False,False,1300.55,False,False,False,False
845,MER1296,Gaba-Rama,5912.0,Pharmacy,Individual,Delhi,Delhi,2023-01-16 00:00:00,6728414996,True,Active,2547.8,False,False,False,1300.55,False,False,False,False
5173,MER1297,Luthra and Sons,5411.0,Grocery,Private Limited,Delhi,Delhi,2023-06-12 01:16:32,5942366474,True,Active,381.86,False,False,False,1233.545,False,False,False,False
1363,MER1298,"Raghavan,ReddyandSangha",5942.0,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-04-28 00:00:00,XXXX0353,True,Active,364.92,False,False,False,1167.225,False,False,False,False
3161,MER1299,mutti plc,5699.0,Apparel,Partnership,Jaipur,Rajasthan,2023-06-27 00:00:00,8421728078,True,Active,605.64,False,False,False,1252.4299999999998,False,False,False,False
2499,MER1304,sama ltd,5912.0,Pharmacy,Individual,Bengaluru,Karnataka,2024-02-27 00:00:00,9710613459,True,Active,4095.57,False,False,False,1300.55,False,False,False,False
5684,MER1305,Ghose-Batta,4131.0,Transportation,Individual,Hyderabad,Telangana,2025-12-20 00:00:00,,False,Closed,380.06,False,False,False,1225.12,False,False,False,True
5996,MER1308,SUBRAMANIAM-SHANKAR,5912.0,Pharmacy,Partnership,Bengaluru,Karnataka,2024-12-28 00:00:00,RSHZ2134290298030,True,Inactive,2112.78,False,False,False,1300.55,False,False,False,False
893,MER1309,"Jhaveri, Dasgupta and Kata",5699.0,Apparel,Individual,Mumbai,Maharashtra,2023-09-20 00:00:00,XXXX1715,True,Active,929.23,False,False,False,1252.4299999999998,False,False,False,False
3044,MER1311,"Dugal, Munshi and Kunda",4814.0,Telecom,Individual,Jaipur,Rajasthan,2025-03-27 21:22:00,XXXX7230,True,Active,1605.92,False,False,False,1213.17,False,False,False,False
5963,MER1314,"Pant, Mammen and Doctor",5699.0,Apparel,Individual,Jaipur,Rajasthan,2023-11-12 16:47:12,,False,Active,1045.43,False,False,False,1252.4299999999998,False,False,False,True
4752,MER1318,GUPTA LLC,4814.0,Telecom,Private Limited,Jaipur,Rajasthan,,0618978505,True,Active,,False,False,False,1213.17,False,False,False,False
1212,MER1320,  Babu-Khatri  ,5699.0,Apparel,Individual,Kolkata,West Bengal,2023-11-24 10:52:12,XXXX8923,True,Suspended,,False,True,False,1252.4299999999998,False,False,False,False
793,MER1321,Borah-Dhaliwal,7011.0,Hotel,Sole Proprietor,Amritsar,Punjab,2025-12-06 00:00:00,XXXX0908,True,Active,7973.89,False,False,False,1161.77,False,False,False,False
2046,MER1323,DHAR AND SONS,5942.0,Books & Stationery,Partnership,Amritsar,Punjab,,BGGB6995281283064,True,Active,,True,False,False,1167.225,False,False,False,False
5667,MER1324,"EDWIN, SAVANT AND TANDON",7011.0,Hotel,Partnership,Bengaluru,Karnataka,2026-01-26 00:00:00,,False,Active,1192.31,False,False,False,1161.77,False,False,False,True
3797,MER1326,"Chaudhry, Agrawa1 and Sridhar",5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-05-20 00:00:00,ZQNQ7613300121760,True,Active,177.58,False,False,False,1167.225,False,False,False,False
5336,MER1327,GandhiPLC,5699.0,Apparel,Sole Proprietor,Lucknow,Uttar Pradesh,2023-11-02 00:00:00,XXXX1458,True,Active,902.09,False,False,False,1252.4299999999998,False,False,False,False
2528,MER1328,Buch and Sons,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2025-03-28 00:00:00,JVTH6188797527471,True,Active,711.0,False,False,False,1161.77,False,False,False,False
48,MER1331,"Garg, Bobal and Jain",4131.0,Travel,Individual,Kolkata,West Bengal,2024-06-29 00:00:00,,False,Active,3720.61,False,False,False,1012.28,False,False,False,True
1226,MER1333,Sastry PLC,4814.0,Mobile Recharge,Individual,Amritsar,Punjab,2025-09-18 18:25:49,DIOZ5944277163234,True,Closed,1548.51,False,False,False,1108.585,False,False,False,False
2443,MER1334,"KALITA, SARRAF AND BHARDWAJ",5999.0,Misc Retail,Individual,Bengaluru,Karnataka,2025-09-28 00:00:00,RPOB8162410396498,True,Active,1780.83,False,False,False,1276.92,False,False,False,False
3812,MER1335,"Wagle, Kamdar and Mallick",7011.0,Hotel,Sole Proprietor,Mumbai,Maharashtra,2024-05-03 01:55:00,OQHA9321120180853,True,Suspended,398.0,False,True,False,1161.77,False,False,False,False
5876,MER13361,Contractor-Dube,5912.0,Pharmacy,Partnership,Jalandhar,Punjab,2025-05-26 00:00:00,,False,Active,885.0,False,False,False,1300.55,True,False,False,True
3520,MER13362,"NARAYANAN, ANAND AND KALITA",5999.0,Misc Retail,Sole Proprietor,Ludhiana,Punjab,,XXXX4236,True,Active,699.0,False,False,False,1276.92,True,False,False,False
3097,MER13363,Tandon-Pant,5311.0,Department Store,Sole Proprietor,Jaipur,Rajasthan,2025-09-04 05:40:18,EOFD1587956050833,True,Active,991.0,False,False,False,1356.755,True,False,False,False
1511,MER13364,"Zachariah, Bhattacharyya and Hegde",5699.0,Apparel,Sole Proprietor,Bengaluru,Karnataka,2024-08-30 12:55:19,DKKL1392349779906,True,Active,919.0,False,False,False,1252.4299999999998,True,False,False,False
6209,MER13401,"Dash, Saxena and Kara",4131.0,Transportation,Private Limited,Hyderabad,Telangana,2024-04-03 00:00:00,,False,Inactive,4203.63,False,False,False,1225.12,True,False,False,True
1218,MER13402,Pingle-Lad,5999.0,Misc Retail,Individual,Chennai,Tamil Nadu,2023-02-09 00:00:00,,False,Active,,False,False,False,1276.92,True,False,False,True
5104,MER13431,"Madan,TrivediandGanguly",,Apparel,Individual,Bengaluru,Karnataka,2025-10-15 00:00:00,QSCH7195613672769,True,Active,1927.76,False,False,True,1252.4299999999998,True,False,True,False
5865,MER13432,NARASIMHAN-SHETTY,5999.0,Misc Retail,Individual,Kolkata,West Bengal,2023-08-18 00:00:00,LWCS5510064722287,True,Active,3443.8,False,False,False,1276.92,True,False,False,False
264,MER1345,Bhat Inc,5311.0,Department Store,Private Limited,Hyderabad,Telangana,2025-01-28 00:00:00,XXXX9759,True,Active,1702.79,False,False,False,1356.755,False,False,False,False
3930,MER1347,D’ALIA GROUP,7011.0,Hotel,Private Limited,Chennai,Tamil Nadu,2023-07-02 00:00:00,XXXX4418,True,Active,1739.0,False,False,False,1161.77,False,False,False,False
2794,MER13491,Bahri and Sons,5912.0,Pharmacy,Individual,Hyderabad,Telangana,2025-06-08 00:00:00,BGVV4182827632214,True,Active,2320.2,False,False,False,1300.55,True,False,False,False
3281,MER13492,MITAL-NARASIMHAN,5311.0,Department Store,Private Limited,Jaipur,Rajasthan,2025-02-14 00:00:00,0965472450,True,Active,538.14,False,False,False,1356.755,True,False,False,False
1664,MER13493,Verma-Rastogi,5942.0,Books & Stationery,Partnership,Mumbai,Maharashtra,2024-12-30 09:34:19,0030472757,True,Suspended,1183.3,False,True,False,1167.225,True,False,False,False
2843,MER1350,"KRISHNAMURTHY, DUTT AND SURA",4814.0,Mobile Recharge,Partnership,Mumbai,Maharashtra,2024-07-25 00:00:00,3860313878,True,Active,1360.18,False,False,False,1108.585,False,False,False,False
4265,MER13521,"Bandi, Soman and Manne",5812.0,Restaurant,Individual,Jalandhar,Punjab,2026-01-28 00:00:00,,False,Active,4146.0,False,False,False,1327.31,True,False,False,True
3864,MER13522,MUKHERJEE-SETHI,5812.0,Restaurant,Sole Proprietor,Pune,Maharashtra,2024-03-19 01:21:36,,False,Active,,True,False,False,1327.31,True,False,False,True
480,MER13531,Chada and Sons,4131.0,Transportation,Partnership,Jaipur,Rajasthan,2023-11-25 07:19:00,,False,Active,2641.0,False,False,False,1225.12,True,False,False,True
6033,MER13532,Lata LLC,5999.0,Misc Retail,Individual,Kolkata,West Bengal,,,False,Suspended,1213.36,False,True,False,1276.92,True,False,False,True
2572,MER13581,Bhatia-Sekhon,5942.0,Books & Stationery,Private Limited,Jaipur,Rajasthan,2025-05-01 00:00:00,XXXX4241,True,Active,1421.8,False,False,False,1167.225,True,False,False,False
